ID bài viết,ID Trang,Tên Trang,Tiêu đề,Mô tả,Thời lượng (giây),Thời gian đăng,Loại chú thích,Liên kết vĩnh viễn,Là nội dung đăng chéo,Là bài viết chia sẻ,Loại bài viết,Ngôn ngữ,Nhãn tùy chỉnh,Trạng thái nội dung được tài trợ,Bình luận về dữ liệu,Ngày,Lượt hiển thị,Số người tiếp cận,"Cảm xúc, bình luận và lượt chia sẻ",Cảm xúc,Bình luận,Lượt chia sẻ,Số phản hồi tiêu cực từ người dùng: Ẩn tất cả,Số phản hồi tiêu cực từ người dùng: Ẩn,Tổng số lượt click,Lượt click khác,Tổng số lượt click của người dùng khớp với đối tượng nhắm mục tiêu (Photo Click),Lượt click vào liên kết,Lượt hiển thị từ Bài viết tự nhiên,Lượt hiển thị từ Bài viết đã quảng cáo,Số người tiếp cận từ Bài viết tự nhiên,Số người tiếp cận từ Bài viết đã quảng cáo,Lượt xem video trong tối thiểu 3 giây,Lượt xem video trong tối thiểu 1 phút,Số người xem trong tối thiểu 3 giây,Số người xem trong tối thiểu 1 phút,Lượt xem video trong tối thiểu 3 giây từ Bài viết đã quảng cáo,Lượt xem video trong tối thiểu 3 giây từ Bài viết tự nhiên,Lượt xem video trong tối thiểu 1 phút từ Đề xuất,Lượt xem video trong tối thiểu 1 phút từ Lượt chia sẻ,Lượt xem video trong tối thiểu 1 phút từ Người theo dõi,Lượt xem video trong tối thiểu 1 phút từ Bài viết đã quảng cáo,Số Giây xem từ Đề xuất,Số Giây xem từ Lượt chia sẻ,Số Giây xem từ Người theo dõi,Số Giây xem từ Bài viết đã quảng cáo,Số Giây xem trung bình từ Đề xuất,Số Giây xem trung bình từ Lượt chia sẻ,Số Giây xem trung bình từ Người theo dõi,Số Giây xem trung bình từ Bài viết đã quảng cáo,Người dùng đã tương tác,Số phản hồi tiêu cực từ người dùng,Số phản hồi tiêu cực của người dùng,Số Giây xem,Số Giây xem trung bình,Thu nhập ước tính ((USD)),CPM quảng cáo ((USD)),Lượt hiển thị quảng cáo,"Lượt xem theo đối tượng liên quan nhất (F, 18-24)","Lượt xem theo đối tượng liên quan nhất (F, 25-34)","Lượt xem theo đối tượng liên quan nhất (F, 35-44)","Lượt xem theo đối tượng liên quan nhất (M, 18-24)","Lượt xem theo đối tượng liên quan nhất (M, 25-34)","Lượt xem theo đối tượng liên quan nhất (F, 45-54)","Lượt xem theo đối tượng liên quan nhất (M, 35-44)","Lượt xem theo đối tượng liên quan nhất (F, 55-64)","Lượt xem theo đối tượng liên quan nhất (M, 45-54)","Lượt xem theo đối tượng liên quan nhất (F, 65+)","Lượt xem theo đối tượng liên quan nhất (M, 65+)","Lượt xem theo đối tượng liên quan nhất (M, 55-64)"
9.23E+14,1.01E+14,Fanpage ,,"Ảnh cưới siêu đẹp của cặp đôi Kim Soo Hyun và Kim Ji Won trong phim ""Queen Of Tears"" 

#QueenOfTears",0,03/22/2024 15:30,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0tCE9tXapnYHrfJz9S5M51SnEZ9feeTf7q5BQesyTWc6ZvceA5qHzhJQTNNZryZmbl,0,0,Ảnh,,,,,Trọn đời,40563,39706,2014,1973,27,14,,,2274,759,1515,,40563,0,39706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3269,0,0,,,,,,,,,,,,,,,,,
9.23E+14,1.01E+14,Fanpage ,,"Trước khi lấy vợ:                           Sau khi lấy vợ: 

#HyunBin",0,03/22/2024 16:13,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02tquPVE4ue98o7whaJBeEgfxNL4TqxYeae9iLXAa8Yaa4HcTN1teeYEke5yRQTwUml,0,0,Ảnh,,,,,Trọn đời,108495,105070,4277,4200,74,3,,,9667,8629,1038,,108495,0,105070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12099,0,0,,,,,,,,,,,,,,,,,
9.23E+14,1.01E+14,Fanpage ,,Kẻ tonthuong lại muốn tonthuong người khác,69,03/22/2024 19:08,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0r8kZ6ouP9d4v363XG7nz3Fa8Y3F8b2h3dHLrcGfq5G3x3gzyw2cE1LN9qk2fQxsPl,0,0,Video,,,,,Trọn đời,154455,153369,5594,5504,16,74,,4,18968,18957,,11,154455,0,153369,0,114719,49121,111645,47187,0,114717,0,0,0,0,3942092.968,986.633,883555.672,0,33.227,9.221,27.156,0,20891,4,4,4826635.273,31.903,0,0,0,73930,26736,2669,3174,1478,419,201,89,69,217,42,18
9.24E+14,1.01E+14,Fanpage ,,"""Vườn Sao Băng"" Lee Min Ho, Jung II Woo và Kim Bum chung khung hình sau 14 năm 💕",0,03/22/2024 06:49,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0Qh745bZirmPp137M8yQfNW6pzSqHF3xoR7Anu8Qx6EnrNaMNwLoNKF8XirAcz74Vl,0,0,Ảnh,,,,,Trọn đời,852073,807791,19144,18671,387,86,5,,64509,62876,1633,,852073,0,807791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68041,5,5,,,,,,,,,,,,,,,,,
9.24E+14,1.01E+14,Fanpage ,,"Still cut tập tối nay của phim ""Queen Of Tears""",0,03/22/2024 12:47,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0f5uaEnkyKMUxUBcB2Mt62agHvXApPXzT59EyhNELvAQq25ev5GurJPZmHG5UQQ2Rl,0,0,Ảnh,,,,,Trọn đời,138160,136146,4114,4013,88,13,,,7390,6918,472,,138160,0,136146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9347,0,0,,,,,,,,,,,,,,,,,
9.24E+14,1.01E+14,Fanpage ,,Một ân tình khắc ghi suốt cả cuộc đời,65,03/23/2024 17:34,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid027Bn3EwFkY796aeFARdejd8nvNzaeKtfQaKa9f213HcLe1m6ym7dd89jj9NCXBugyl,0,0,Video,,,,,Trọn đời,41407,41407,,904,,18,,,3192,3180,,12,41407,0,41407,0,25333,4399,24694,4399,0,25333,0,0,0,0,523984.537,139.589,76862.733,0,16.635,2.97,12.472,0,3471,0,0,600986.859,15.937,0,0,0,13833,7108,1221,1036,657,162,90,27,28,43,10,10
9.24E+14,1.01E+14,Fanpage ,,"Ảnh hậu trường phim ""Chicken Nugget"" của Kim Yoo Jung
Xinh xĩu trời ơi 🫶",0,03/23/2024 20:50,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02knA4wCYBSBurJCG5V4GqR5MqGAMZ1hMTetgX5k5ZmqbXpunBS7kxRmVaRiAKNvUfl,0,0,Ảnh,,,,,Trọn đời,54599,52153,3422,3391,22,9,,,1900,1668,232,,54599,0,52153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4816,0,0,,,,,,,,,,,,,,,,,
9.24E+14,1.01E+14,Fanpage ,,Hae In cảm động khi nhìn thấy cả nhà chồng đội mưa đi tìm mình🥺,0,03/23/2024 21:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0QfU1uKc16S2AvnFVnB6QKG2NTeDKVNHF9ALX6un6jAeS4CpGEKVx9zHftgPh9Meel,0,0,Ảnh,,,,,Trọn đời,334179,312894,14276,14213,37,26,4,,28911,27958,953,,334179,0,312894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36157,4,4,,,,,,,,,,,,,,,,,
9.24E+14,1.01E+14,Fanpage ,,Lấy cho chị cái ùng ốp bây ơi :))))),0,03/23/2024 21:30,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0oK3diFCKN2yiN7vA84gJC8TNUqEyZPHvmUQkXopFaxDhHX8wUafin6uGRcCwJAtZl,0,0,Ảnh,,,,,Trọn đời,42079,42079,1502,1488,11,3,,,,1859,453,,42079,0,42079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3360,0,0,,,,,,,,,,,,,,,,,
9.24E+14,1.01E+14,Fanpage ,,"Chị sang Đức chữa bệnh mà hong nói anh nên anh phải bay sang 🥹

#QueenOfTears",0,03/23/2024 21:49,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0WfJQ8pSBxA2ayWZDLAQu6C964J5Fiafa48u74EvxcdbyrnWCKy26bxuRNzRxve9Tl,0,0,Ảnh,,,,,Trọn đời,114544,114117,4607,4572,28,7,,,7157,6465,692,,114544,0,114117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10648,0,0,,,,,,,,,,,,,,,,,
9.24E+14,1.01E+14,Fanpage ,,"Kim Sae Ron đăng ảnh chụp với Kim Soo Hyun lên Instargram Story, sau đó đã xoá chỉ sau 1 phút

Thật thú vị :))",0,03/23/2024 23:24,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02FZKqBzok4tTE2fvbNvVeSqAnhAiJyhmFZC87wB78TPxEU9haP2P5reWkbUC9WZFGl,0,0,Ảnh,,,,,Trọn đời,148491,144600,4610,4131,447,32,,,33388,29029,4359,,148491,0,144600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29840,0,0,,,,,,,,,,,,,,,,,
9.24E+14,1.01E+14,Fanpage ,,Sợ vợ hôn mà bỏ nhà đi luôn 🤡,51,03/23/2024 09:57,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02cKNEcQm1LiQqnNJ98i6q6AeU4Nap4fTk7WAQeW1UZ3EiD7QaiUWevzYJkPnxytnCl,0,0,Video,,,,,Trọn đời,42021,42021,1067,1060,3,4,,,2161,2153,,8,42021,0,42021,0,21509,0,21509,0,0,21509,0,0,0,0,351798.089,57.391,30930.604,0,10.191,11.479,8.604,0,2921,0,0,382786.084,10.04,0,0,0,4633,7620,4311,1787,1567,488,492,49,71,43,22,22
9.24E+14,1.01E+14,Fanpage ,,"PHÍA KIM SOO HYUN PHỦ NHẬN HẸN HÒ VỚI KIM SAE RON 🔥

Vào ngày 24, công ty quản lý của Kim Soo-hyun, Gold Medalist, cho biết, ""Tin đồn hẹn hò của Kim Soo-hyun là vô căn cứ"" và ""Những bức ảnh lan truyền trên mạng dường như đã được chụp khi cô ấy ở cùng một công ty trong quá khứ, và ý định của Kim Sae-ron cho những hành động như vậy là hoàn toàn không rõ.""",0,03/23/2024 10:30,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0wYx1RtGz4yUy3qDHzMtk2qhLKmpqEEdqBVp2DGL6xiCZht4yrD29dvu1DMM8CxKtl,0,0,Ảnh,,,,,Trọn đời,50682,50082,1365,1295,67,3,,,6814,5922,892,,50682,0,50082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7005,0,0,,,,,,,,,,,,,,,,,
9.24E+14,1.01E+14,Fanpage ,,Hai ông bà cứ làm tôi khók mãi thôi 🤧,47,03/23/2024 11:07,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0NGsxZNV6qM5wFuZ4pWjonje4P3jaAP7RBZcWEueDGPv9ThmpHxeVkruw9zoGmRGal,0,0,Video,,,,,Trọn đời,120917,119561,4603,4559,16,28,,,5474,5441,,33,120917,0,119561,0,66235,0,64860,0,0,66235,0,0,0,0,1126130.226,1111.198,326468.013,0,12.947,5.267,12.703,0,8883,0,0,1453709.437,12.876,0,0,0,21461,24249,9363,3574,2686,901,838,134,155,158,38,32
9.24E+14,1.01E+14,Fanpage ,,"[Still cut ep 6] HaeIn và Hyun Woo hẹn hò ở Đức 

#QueenOfTears",0,03/24/2024 15:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0pAQfJchM9QHDEQVTou8NmNUL9whKBFNC6qjJDZt6a4jDSGfZcgR2oAefBnL9UUvil,0,0,Ảnh,,,,,Trọn đời,67751,67020,2739,2716,17,6,,,3074,2642,432,,67751,0,67020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5186,0,0,,,,,,,,,,,,,,,,,
9.25E+14,1.01E+14,Fanpage ,,Chỉ có bà cô mới cho nu9 cảm giác gia đình thật sự,87,03/24/2024 19:31,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0q5bQjKFbGHR7kQMGJnBL2JtWwrMhvFafe5Zt9eSoiWQ6DzgKznUprAQ79JNX3iotl,0,0,Video,,,,,Trọn đời,47225,46338,,1240,,5,,1,1861,1859,,2,47225,0,46338,0,26848,5272,25777,5272,0,26848,0,0,0,0,662661.515,0,77627.826,0,17.074,0,16.023,0,2904,1,1,740289.341,16.956,0,0,0,6513,11389,5341,1043,940,440,394,73,60,62,17,10
9.25E+14,1.01E+14,Fanpage ,,Hae In biết Hyun Woo từng có ý định l y h ô n 😞,0,03/24/2024 21:09,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0Jrt46hWbrk4WVjJwGAp4GYR77vwdjChg3WnKaGnwHQZqe9iFJzQX2r9xYsnNXAcDl,0,0,Ảnh,,,,,Trọn đời,114648,114430,3133,3033,89,11,1,,12865,11413,1452,,114648,0,114430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13868,1,1,,,,,,,,,,,,,,,,,
9.25E+14,1.01E+14,Fanpage ,,Biết hết tất cả về em bởi vì anh yêu em...,123,03/25/2024 16:22,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0eu6TuVQBZu6jTyFW37ocUjBZ9kNSFyUWHDHK7SEcbCn3N1J1RPzFUXGHDFuGrPZ7l,0,0,Video,,,,,Trọn đời,139621,133481,3745,3711,13,21,1,2,,7959,,40,139621,0,133481,0,78128,16740,75939,16454,0,78126,0,0,0,0,2268393.975,110.553,185754.728,0,19.908,15.794,12.67,0,10514,3,3,2454259.256,19.081,0,0,0,20024,26097,12530,8041,5573,1223,1531,157,209,139,68,46
9.25E+14,1.01E+14,Fanpage ,,Sóng gió cứ ập đến mãi 🥺,27,03/25/2024 17:51,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0mLNgtySktzZeMHWK4fAEvXQKws3EV5WG7ksC98XrZUQ9JiB2MfXuetyA1ehA8dtjl,0,0,Video,,,,,Trọn đời,213570,213243,5278,5224,35,19,,,12132,12086,,46,213570,0,213243,0,132568,0,130157,0,0,132568,0,0,0,0,2143802.912,71.142,552956.726,0,13.828,2.846,12.075,0,16494,0,0,2696830.78,13.426,0,0,0,48142,46942,12797,9760,6657,912,1376,143,193,195,76,41
9.26E+14,1.01E+14,Fanpage ,,"Song Kang bị fan bắt gặp leo núi 9 tiếng mà vẫn đẹp trai 

#SongKang",0,03/26/2024 14:01,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0NHeJEnmXLFpGgjTDq3z3AFFM4ip9DLTjgG1KxexbJPpvEeUNWV4fmSyf38bMeuKpl,0,0,Ảnh,,,,,Trọn đời,139017,137404,5789,5719,55,15,1,2,5800,4216,1584,,139017,0,137404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10077,3,3,,,,,,,,,,,,,,,,,
9.26E+14,1.01E+14,Fanpage ,,Đầu năm KBiz nhộn nhịp quá,0,03/26/2024 15:04,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid07kegwAL5QXME1CBZ4wbKPtTYbRVDGDpRFqVj3SN8HjE4g6YjbtLFQvUsog3GAc2Ll,0,0,Ảnh,,,,,Trọn đời,75948,74578,3323,3258,55,10,,,5097,5081,,,75948,0,74578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7063,0,0,,,,,,,,,,,,,,,,,
9.26E+14,1.01E+14,Fanpage ,,Liệu cuộc tình này có sai trái ?,36,03/26/2024 18:23,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0w7cUcsBGgrbNFdgkQZJrKra2JPWAe4zXXqjdRDW4CXzCQvirKQCFTJzVP5noYe8Sl,0,0,Video,,,,,Trọn đời,99941,98370,1119,1091,8,20,1,,9624,9599,,25,99941,0,98370,0,60602,0,60600,0,0,60600,0,0,0,0,985585.717,143.373,337699.018,0,15.049,8.434,12.314,0,9769,1,1,1323428.108,14.24,0,0,0,29696,18329,3257,3433,1893,234,234,51,46,94,22,14
9.26E+14,1.01E+14,Fanpage ,,"Kim Woo Bin gửi xe cà phê ủng hộ cho bạn gái 
Nội dung banner cổ vũ:

""Gửi đến tất cả staff và diễn viên của phim 'Bad Relationship'! Mọi người cố lên ạ!! Tôi luôn ủng hộ mọi người!
(Đặc biệt là Shin Min Ah - anh ủng hộ em rất rất nhiều ♥)
- Kim Woo Bin Dream-""

#KimWooBin #ShinMinAh",0,03/26/2024 19:02,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02w4Sj3mPeLKW9LiFwGeY7tB7ZFDeajTv1EZb7Fbh4R3wiR2tnkZhwuBtksWJzdF2Rl,0,0,Ảnh,,,,,Trọn đời,41818,41141,2323,2296,18,9,,,3858,3847,11,,41818,0,41141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5147,0,0,,,,,,,,,,,,,,,,,
9.26E+14,1.01E+14,Fanpage ,,"Nuôi ong tay áo, nuôi báo trong nhà 

#QueenOfTears",0,03/26/2024 20:04,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid033GcsYAWN6NuemLhPRjm53oM7EVinWY5TwFzXnFJswcKjdFi48f29iKR6rGxJny2Hl,0,0,Ảnh,,,,,Trọn đời,38675,37706,1331,1307,23,1,,,1786,1784,2,,38675,0,37706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700,0,0,,,,,,,,,,,,,,,,,
9.26E+14,1.01E+14,Fanpage ,,Sao mà anh đáng yêu thế chứ 😘,46,03/26/2024 10:54,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02Dvrm4gxh2Z4SFBM5TbJ55N7Wn8ArFdL9G6VfT3jU6Ts6ngPoEkgbzU6dnVn5Q8Zzl,0,0,Video,,,,,Trọn đời,69067,67877,1428,1364,24,40,,,4463,4449,,14,69067,0,67877,0,40917,0,40901,0,0,40916,0,0,0,0,626514.607,256.16,244690.993,0,14.494,6.248,11.844,0,5262,0,0,871461.76,13.631,0,0,0,16520,13328,3886,2476,1683,354,304,54,55,66,16,19
9.26E+14,1.01E+14,Fanpage ,,Bộ ảnh chung của Kim Ji Won và Kim Soo Hyun cho Netflix,0,03/27/2024 16:46,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02LGty7gRBdbTWaPfbMNVtG58nz8HUFSPGFuxgFAhrz6YhWY2L2XvKq8oSwsh2uhdrl,0,0,Ảnh,,,,,Trọn đời,119288,117884,5288,5249,35,4,1,,4205,3520,685,,119288,0,117884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8390,1,1,,,,,,,,,,,,,,,,,
9.26E+14,1.01E+14,Fanpage ,,"Phim ""Wonderland"" với sự tham gia của dàn cast cự phẩm Suzy, Jung YuMi, Tang Wei, Choi Woo Sik, Gong Yoo, Park Bo Gum sẽ chính thức ra rạp vào tháng 6 năm nay",0,03/27/2024 18:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02bgLwqhuQd87R1Sg322XomhbWb2cYGjYedawEwNMgKW8NHkYxSfaspe6HaBgMKCcSl,0,0,Ảnh,,,,,Trọn đời,84561,80610,2333,2141,176,16,,,,2791,434,,84561,0,80610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4505,0,0,,,,,,,,,,,,,,,,,
9.27E+14,1.01E+14,Fanpage ,,Ai ghẹo gì 2 🙂🙂,0,03/28/2024 18:35,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid08QYemVDsYrE228vezVmB2r53APBKvmGirz6qe6aAWebSPEQ8rWwD1zTRvemj4Pb1l,0,0,Ảnh,,,,,Trọn đời,749276,735733,33843,32420,1097,326,6,,81591,79346,2245,,749276,0,735733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90006,6,6,,,,,,,,,,,,,,,,,
9.27E+14,1.01E+14,Fanpage ,,Điều tôi không hiểu là ai hỏi mà bộ trưởng trả lời ???,0,03/28/2024 12:04,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02ErvCzFCEQdjmX3sd6Z5SBEqCsUeavvCzBDQgRcgrVqpqiC2NjboTM5p6fQjKShM5l,0,0,Ảnh,,,,,Trọn đời,394157,370547,6003,5423,547,33,2,1,52434,51295,1139,,394157,0,370547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49125,3,3,,,,,,,,,,,,,,,,,
9.27E+14,1.01E+14,Fanpage ,,Lee Do Hyun siêu đẹp trai cùng quân nhạc không quân ngày hôm nay,0,03/29/2024 19:04,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02M8Uguh4s7WwJ8SZ2RbENrL1Ak7tF9quM68NWRWnb1JUWCp4C6WXhx8SL4npmE99Cl,0,0,Ảnh,,,,,Trọn đời,457970,440323,22945,21758,1016,171,1,,15898,14267,1631,,457970,0,440323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32125,1,1,,,,,,,,,,,,,,,,,
9.27E+14,1.01E+14,Fanpage ,,"Still cut phim “The Escape of the Seven 2""",0,03/29/2024 20:07,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0S8731dASRNPddwmW8uwimDXUgofShRZUvNDUMWUWnVdgXRdBpA5LUgh2BTVQBEEcl,0,0,Ảnh,,,,,Trọn đời,76087,75773,1330,1246,73,11,,1,3737,3031,706,,76087,0,75773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3996,1,1,,,,,,,,,,,,,,,,,
9.27E+14,1.01E+14,Fanpage ,,"Sao cut cảnh này trên phim dẫy đạo diễn 🥹

#QueenOfTears",0,03/29/2024 21:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0cVR3JH6SBghphtdRjcQ9NYJgNFxrpaCq9GiTA2A1enTNQ8XdbeTLJVWrXjFk5RPol,0,0,Ảnh,,,,,Trọn đời,42253,42253,1084,1076,7,1,,,1381,1123,258,,42253,0,42253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2252,0,0,,,,,,,,,,,,,,,,,
9.28E+14,1.01E+14,Fanpage ,,Lụa đẹp vì người 👌👌,0,03/29/2024 13:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid031Duds6kSo5qXRN88dSTVy8t7cvSQNAJPKD2jsTyPRf2f7dwQtFZjxTjwKuFQhnhPl,0,0,Ảnh,,,,,Trọn đời,24464,23613,,1394,8,5,,,,426,228,,24464,0,23613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1794,0,0,,,,,,,,,,,,,,,,,
9.28E+14,1.01E+14,Fanpage ,,"Giá mà chúng ta gặp nhau sớm hơn, thì mọi chuyện đã khác...",135,03/30/2024 14:19,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid032VWrSToSgH9CVxv4JoJrkHvJEmjFnZrAQATRes32BbMjmJ1GC7rH9aFQapXcuRMMl,0,0,Video,,,,,Trọn đời,87461,84367,1490,1426,9,55,,1,6864,6829,,35,87461,0,84367,0,47238,8577,47238,8577,0,47238,0,0,0,0,1426587.574,564.753,80537.392,0,19.13,4.998,14.819,0,7279,1,1,1507689.719,18.817,0,0,0,19975,16709,4560,2310,1476,430,226,51,40,79,19,12
9.28E+14,1.01E+14,Fanpage ,,"RYU JUN YEOL XÁC NHẬN CHIA TAY HAN SO HEE SAU 2 TUẦN CÔNG KHAI HẸN HÒ 

Công ty quản lý của Ryu Jun Yeol là C-JeS Entertainment xác nhận cặp đôi Ryu Jun Yeol và Han So Hee đã chia tay sau 2 tuần công khai hẹn hò.",0,03/30/2024 15:08,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0XN9MsP4oKaX7wnEJrznw99rhWj4s2CtSm9roK9CPJyGMfr2RUEhu6ZWi3AUf3TuVl,0,0,Ảnh,,,,,Trọn đời,225586,216513,9990,7876,2024,90,,,32856,30529,2327,,225586,0,216513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33451,0,0,,,,,,,,,,,,,,,,,
9.28E+14,1.01E+14,Fanpage ,,"Han Soo Hee cũng xác nhận chia tay Ryu Jun Yeo sau khi update hình ảnh mới 

Đây là bức ảnh ghi lại khoảnh khắc Nicole Kidman ăn mừng sau khi thành công ly hôn ông chồng Tom Cruise.",0,03/30/2024 15:24,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid027XsXgE8HMeBFhKo4DQiRg4TfzGQpffSu79mVPZzqWc2Ho6YEFDY7mhqcpRfsqtxWl,0,0,Ảnh,,,,,Trọn đời,200231,200231,4360,4012,323,25,1,,26778,21795,4983,,200231,0,200231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25682,1,1,,,,,,,,,,,,,,,,,
9.28E+14,1.01E+14,Fanpage ,,"💥 BÁO HÀN: HAN SO HEE XIN LỖI VÌ LÀM T.Ổ.N T.H.Ư.Ơ.N.G RYU JUN YEOL

@VKR",0,03/30/2024 19:58,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0vHZSBh6SCnrzNxd8XgG4s58XUXzuBfLsNxKuZdWtZuApp8vUDbDQkX7Mzg8xRyvul,0,0,Ảnh,,,,,Trọn đời,127827,127827,5419,4618,768,33,1,,19400,18188,1212,,127827,0,127827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19677,1,1,,,,,,,,,,,,,,,,,
9.28E+14,1.01E+14,Fanpage ,,Hae In của tôi ơi !🤧,67,03/30/2024 09:20,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02bEnkGHJ9PFbdzkjtUxWV5AgJs53pYNficEazRTWLo7amwamdERyypsvt4rFpG5v6l,0,0,Video,,,,,Trọn đời,80465,80465,2092,2075,9,8,,1,3878,3853,,25,80465,0,80465,0,34475,7515,33939,7515,0,34475,0,0,0,0,781129.895,2.573,172765.884,0,13.037,1.287,13.103,0,5445,1,1,953898.352,13.047,0,0,0,11394,13398,4651,1656,1099,374,315,56,40,74,29,16
9.28E+14,1.01E+14,Fanpage ,,Làm việc với sếp Hong có trả lương gấp đôi em cũng không dám làm đâu ạ 🥲,41,03/30/2024 10:01,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0YPfYNJgAxgxbWjSYdAt5DcD6iRCWZnneG15aXLo1z1FKc899ZzEFEzgG9x5dZiLrl,0,0,Video,,,,,Trọn đời,75791,73109,,1012,10,2,,,3394,3372,,22,75791,0,73109,0,41216,0,39366,0,0,41216,0,0,0,0,745254.415,79.158,89737.429,0,12.096,11.309,11.302,0,4090,0,0,835071.002,12.005,0,0,0,13839,16594,4649,2127,1964,375,480,59,72,57,18,29
9.29E+14,1.01E+14,Fanpage ,,🚨 Song Joong Ki sẽ xuất hiện với vai trò là khách mời trong Queen Of Tears tập tối nay,0,03/30/2024 13:04,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0noEQCv9qvCqvuYarbVbHWHcknc7uzBKqnJSagFaj7yTPHU7Y4LBbfSZhRv1FfJVol,0,0,Ảnh,,,,,Trọn đời,122521,122521,3652,3342,304,6,,,15248,14251,997,,122521,0,122521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15562,0,0,,,,,,,,,,,,,,,,,
